6633	SNRPD2
6632	SNRPD1
6635	SNRPE
6634	SNRPD3
6636	SNRPF
286887	KRT6C
51706	CYB5R1
27292	DIMT1
5976	UPF1
51091	SEPSECS
51097	SCCPDH
6125	RPL5
6124	RPL4
6123	RPL3L
6122	RPL3
6129	RPL7
6128	RPL6
4706	NDUFAB1
10959	TMED2
27161	AGO2
10952	SEC61B
10956	OS9
10954	PDIA5
57062	DDX24
221823	PRPS1L1
262	AMD1
80232	WDR26
4642	MYO1D
4641	MYO1C
4644	MYO5A
8878	SQSTM1
4637	MYL6
57463	AMIGO1
10049	DNAJB6
988	CDC5L
983	CDK1
64282	PAPD5
7871	SLMAP
22913	RALY
118	ADD1
2784	GNB3
2787	GNG5
2783	GNB2
2782	GNB1
4809	SNU13
26017	FAM32A
2079	ERH
10606	PAICS
57510	XPO5
2073	ERCC5
6301	SARS
10134	BCAP31
10135	NAMPT
10130	PDIA6
10131	TRAP1
9086	EIF1AY
9319	TRIP13
9318	COPS2
10427	SEC24B
10425	ARIH2
7277	TUBA4A
7278	TUBA3C
9793	CKAP5
54433	GAR1
84700	MYO18B
80341	BPIFB2
80344	DCAF11
6836	SURF4
2923	PDIA3
6838	SURF6
2926	GRSF1
285855	RPL7L1
10558	SPTLC1
1984	EIF5A
8826	IQGAP1
54386	TERF2IP
84267	C9orf64
29956	CERS2
8773	SNAP23
29952	DPP7
8775	NAPA
3178	HNRNPA1
7086	TKT
3376	IARS
5427	POLE2
5426	POLE
28577	TRBV12-3
84465	MEGF11
1743	DLST
8175	SF3A2
51025	PAM16
79654	HECTD3
3309	HSPA5
5520	PPP2R2A
3306	HSPA2
6949	TCOF1
5529	PPP2R5E
5496	PPM1G
11171	STRAP
3305	HSPA1L
47	ACLY
10313	RTN3
10642	IGF2BP1
3190	HNRNPK
132001	TAMM41
51466	EVL
23195	MDN1
23196	FAM120A
23191	CYFIP1
23193	GANAB
55163	PNPO
5634	PRPS2
5635	PRPSAP1
5636	PRPSAP2
5631	PRPS1
8480	RAE1
129531	MITD1
476	ATP1A1
3192	HNRNPU
3191	HNRNPL
8487	GEMIN2
478	ATP1A3
28973	MRPS18B
28971	AAMDC
